x,y,Truth,CPU,GPU
1.57835,1.18962,1,1,1
-0.740778,0.929596,0,2,2
0.0897581,0.0880531,0,0,0
-1.89138,0.886302,2,2,2
1.83987,1.4962,1,1,1
-0.978317,-0.843895,0,0,0
1.00764,0.735803,1,1,1
1.87333,1.26298,1,1,1
-2.62232,1.55928,2,2,2
-1.98242,1.17408,2,2,2
-1.83993,0.91916,2,2,2
-0.972174,0.305119,0,2,2
-2.52145,1.69946,2,2,2
-1.45571,1.78427,2,2,2
1.61934,1.09427,1,1,1
-2.18307,0.510957,2,2,2
-1.85773,1.58753,2,2,2
0.366936,0.860549,0,0,0
-0.913992,-0.118602,0,0,0
-1.72062,0.858969,2,2,2
2.03741,-0.199487,0,1,1
0.775594,2.59254,0,1,1
1.94312,0.694855,1,1,1
0.0924563,1.75815,0,1,1
1.72968,-0.353377,0,1,1
-2.36525,1.59429,2,2,2
-1.24655,0.848928,0,2,2
-0.244929,0.257853,0,0,0
-1.71801,1.29835,2,2,2
-1.62692,0.513728,2,2,2
1.3442,-2.74478,0,0,0
2.22649,1.4415,1,1,1
-2.19527,0.74223,2,2,2
0.640069,-0.711128,0,0,0
2.06102,0.777008,1,1,1
1.90493,1.64894,0,1,1
-1.5734,1.49724,2,2,2
-2.62748,0.847932,2,2,2
-1.21302,1.84068,2,2,2
2.79048,1.55763,1,1,1
-1.20411,-0.903085,0,0,0
0.316988,-0.154864,0,0,0
1.75341,0.770841,1,1,1
-0.12695,-0.123018,0,0,0
1.66761,0.675545,1,1,1
0.510698,0.653364,0,0,0
0.136244,-0.350797,0,0,0
-1.35193,-0.957182,0,0,0
-1.56733,0.220624,2,2,2
2.74847,0.780143,1,1,1
-1.6606,0.901177,0,2,2
2.11263,0.391833,1,1,1
-1.72911,1.69866,2,2,2
-1.26683,-0.0644211,0,2,2
-1.02659,-1.26915,0,0,0
0.926877,2.8571,0,1,1
2.27312,1.29108,1,1,1
-2.20446,1.34397,2,2,2
-1.73338,1.16478,2,2,2
-2.83219,0.884541,2,2,2
-0.994527,1.1974,2,2,2
-0.0938292,0.700964,0,0,0
-2.07363,0.598538,2,2,2
-2.02056,0.938801,2,2,2
0.123091,0.143196,0,0,0
1.86686,1.031,1,1,1
-2.35905,1.01233,2,2,2
-1.59677,0.547657,2,2,2
-2.62146,1.51202,2,2,2
2.38942,1.37606,1,1,1
-1.64274,1.03491,2,2,2
-1.33221,0.23863,2,2,2
-1.94852,1.57092,2,2,2
0.846442,1.40425,0,1,1
-1.32779,1.00464,2,2,2
-0.522859,1.72011,0,2,2
2.46713,-1.28064,0,1,1
-2.72306,1.46373,2,2,2
2.31825,0.203311,1,1,1
1.62652,0.930983,1,1,1
1.72136,1.41859,1,1,1
-2.75045,1.03846,2,2,2
2.41231,0.300599,1,1,1
-0.48618,-0.130935,0,0,0
0.735676,-0.4398,0,0,0
2.20867,1.21708,1,1,1
-1.23738,1.12286,2,2,2
0.772849,0.189655,0,0,0
1.05337,0.548054,1,1,1
-1.39723,0.628106,2,2,2
-2.328,1.49893,2,2,2
-0.435828,-1.80891,0,0,0
1.53299,1.49071,1,1,1
-0.45788,1.99082,0,2,2
1.41013,1.40254,1,1,1
2.31279,1.18968,1,1,1
2.05727,-0.303557,1,1,1
2.44099,0.363261,1,1,1
-1.77608,1.21123,2,2,2
0.345773,-0.679781,0,0,0
1.42791,0.0257377,0,1,1
1.79028,0.749401,1,1,1
-1.38977,-0.811758,0,0,0
-1.69091,0.839936,2,2,2
0.712993,-0.676487,0,0,0
0.981249,0.246566,1,1,1
1.48808,0.158383,0,1,1
-2.2912,0.190555,2,2,2
-1.74109,1.11175,2,2,2
2.06959,0.812683,1,1,1
1.32377,0.274679,0,1,1
1.13705,-0.479177,0,0,0
-1.08024,1.73225,0,2,2
1.9091,0.838966,1,1,1
2.48738,1.0383,1,1,1
2.20134,1.73081,1,1,1
2.30366,1.17133,1,1,1
2.03942,0.261061,1,1,1
-1.38609,0.329403,2,2,2
1.81697,0.857675,1,1,1
-1.36994,1.59734,2,2,2
1.39799,1.4431,1,1,1
2.28644,0.951373,1,1,1
-1.94911,0.986597,2,2,2
1.77602,1.08009,1,1,1
-0.623774,-1.30458,0,0,0
-2.63028,0.799,2,2,2
0.754926,-1.24271,0,0,0
-1.96317,0.932293,2,2,2
2.78583,1.29605,1,1,1
-2.17091,1.90542,2,2,2
1.94692,1.27064,1,1,1
-1.59964,0.656252,2,2,2
0.339812,1.16844,0,1,1
-2.52977,0.966948,0,2,2
1.5555,0.172225,1,1,1
-2.44279,0.688282,2,2,2
-1.96557,1.90177,2,2,2
-1.27209,2.2863,0,2,2
-2.34919,0.626267,2,2,2
2.34532,0.330978,1,1,1
-1.22264,1.19377,2,2,2
-0.0645041,0.968117,0,0,0
1.80409,1.22337,1,1,1
2.49319,0.496872,1,1,1
1.66521,0.0176602,1,1,1
-1.70276,0.843749,2,2,2
-2.35343,1.41484,2,2,2
1.73097,0.828194,1,1,1
1.28909,-0.534541,0,0,0
-0.77633,0.688594,0,2,2
1.23386,-1.85506,0,0,0
2.00055,1.07821,0,1,1
-1.30383,0.236817,0,2,2
1.23456,0.981948,1,1,1
0.839771,-0.86694,0,0,0
-2.49581,0.945018,2,2,2
2.46152,1.23364,1,1,1
-1.65274,1.11111,2,2,2
-1.77836,-0.454882,0,2,2
-1.18002,2.05989,2,2,2
-2.93503,1.10406,2,2,2
1.91576,1.25485,1,1,1
-1.47088,1.48309,2,2,2
2.55818,0.711614,1,1,1
-1.81226,0.0157929,2,2,2
-2.21022,1.12754,2,2,2
1.41962,0.595074,1,1,1
-1.42281,0.703618,2,2,2
-2.60373,1.24642,2,2,2
-0.209209,0.404372,0,0,0
-1.45364,-0.0962957,0,2,2
2.78752,0.771131,1,1,1
-2.69339,0.0170697,2,2,2
-1.20291,0.00946277,0,2,2
-2.71441,1.22633,2,2,2
-3.05783,1.18084,2,2,2
0.611547,0.722568,0,0,0
-0.0403118,1.59275,0,2,2
2.08849,1.21572,1,1,1
-2.15684,1.429,2,2,2
-1.5755,1.1293,2,2,2
1.10651,0.062017,0,0,0
0.123206,-0.488692,0,0,0
2.06756,1.28135,1,1,1
1.03792,1.3911,0,1,1
0.779763,1.56779,0,1,1
-0.15784,-0.238891,0,0,0
2.38117,0.195669,1,1,1
-1.20439,0.688885,2,2,2
0.842373,0.0993071,0,0,0
-1.72762,0.745803,2,2,2
1.16837,-0.263545,0,0,0
-1.49819,0.320387,2,2,2
-1.96089,1.32425,2,2,2
2.29252,0.305856,1,1,1
-1.13133,0.798798,2,2,2
-1.76399,1.41773,2,2,2
-2.99542,0.7356,2,2,2
-0.250687,1.1775,0,0,0
-1.61452,0.545419,2,2,2
2.62182,0.379609,1,1,1
1.38658,1.06466,0,1,1
1.40557,1.98191,1,1,1
0.932196,1.67993,0,1,1
1.5009,0.350667,0,1,1
0.22852,-0.0437274,0,0,0
-1.40942,0.713014,2,2,2
1.16178,1.27002,0,1,1
-1.06002,0.235484,2,2,2
-1.06927,0.658875,0,2,2
-1.75433,0.460958,0,2,2
0.542892,0.222802,0,0,0
-2.33799,1.80636,2,2,2
1.55844,1.34816,1,1,1
1.81228,0.90731,1,1,1
2.0151,0.726821,1,1,1
-1.73419,-0.00228894,2,2,2
2.31893,0.902517,1,1,1
1.2316,1.03107,0,1,1
-3.386,-1.22691,0,2,2
-2.08709,0.945414,2,2,2
2.05499,0.783269,1,1,1
-2.34293,0.599205,2,2,2
2.27031,1.02819,1,1,1
2.05384,1.68016,1,1,1
-1.85256,0.753578,2,2,2
-2.66732,1.26672,2,2,2
-1.80077,0.607392,2,2,2
2.13485,0.231361,0,1,1
-1.42237,1.3573,2,2,2
-0.755931,0.494479,0,0,0
2.72033,0.331359,1,1,1
1.73059,0.831491,1,1,1
-1.87788,0.165351,0,2,2
1.92905,0.762857,1,1,1
1.07945,1.58375,0,1,1
-2.64342,1.32558,2,2,2
2.44833,1.39904,1,1,1
-2.33474,0.683617,2,2,2
-0.242412,0.573391,0,0,0
0.253511,0.822636,0,0,0
1.50774,0.929971,1,1,1
-0.61908,-0.175159,0,0,0
1.71237,0.534003,1,1,1
0.546097,-1.50439,0,0,0
-1.10116,0.695831,0,2,2
-0.500963,0.282148,0,0,0
-0.885516,0.466144,0,2,2
-1.35213,1.51954,2,2,2
-1.76973,-0.138725,0,2,2
-2.22839,0.768971,2,2,2
0.189918,-0.15236,0,0,0
-1.84661,1.30271,2,2,2
2.51169,0.68835,1,1,1
1.6163,0.14592,1,1,1
1.66641,1.00358,1,1,1
1.34345,0.514379,0,1,1
-0.640139,-0.46606,0,0,0
-0.535655,-0.857114,0,0,0
-2.18825,1.65909,2,2,2
0.127642,-0.278253,0,0,0
-0.659855,-0.145251,0,0,0
-2.06295,-0.115402,2,2,2
-1.86585,0.927498,2,2,2
-1.23022,0.791098,2,2,2
2.27971,1.01885,1,1,1
-1.79758,0.383692,2,2,2
-3.06682,0.532249,2,2,2
2.25796,0.803343,1,1,1
1.74797,0.824876,1,1,1
-2.49601,1.16841,2,2,2
1.96962,-0.645237,0,1,1
-2.24112,0.616961,2,2,2
1.849,1.07206,1,1,1
1.62448,1.25679,1,1,1
0.701728,-0.679221,0,0,0
-1.22892,0.512911,0,2,2
-1.65589,1.46565,2,2,2
-0.884438,-1.1116,0,0,0
1.70821,1.27802,1,1,1
0.6484,0.857653,0,1,1
-0.0318449,1.20347,0,0,0
0.466368,1.12775,0,1,1
2.37936,0.929141,1,1,1
-2.0614,0.81628,2,2,2
2.084,1.12988,1,1,1
3.00505,0.89127,1,1,1
1.87757,0.973687,0,1,1
-1.56891,1.21792,2,2,2
1.84994,-0.0447021,1,1,1
-0.0641281,-0.802202,0,0,0
-1.59833,1.41995,2,2,2
-1.79805,0.866899,2,2,2
-0.588828,-0.322321,0,0,0
0.208279,0.277481,0,0,0
1.63395,1.29877,1,1,1
1.81275,0.374975,1,1,1
2.73927,0.687619,1,1,1
-0.409885,0.262321,0,0,0
-1.2716,1.1182,2,2,2
-0.732608,0.776616,0,2,2
-0.459693,1.71083,0,2,2
1.68809,1.16374,1,1,1
-2.55648,1.21786,2,2,2
0.168663,0.505338,0,0,0
-0.362761,-1.00412,0,0,0
-2.76865,0.463281,2,2,2
-1.03191,0.340904,0,2,2
-1.38753,0.864067,2,2,2
1.07213,-0.608717,0,0,0
-2.49789,0.232435,2,2,2
-0.379354,3.08074,0,2,2
-2.12191,1.35088,2,2,2
-0.289929,0.987048,0,0,0
-0.581502,0.579283,0,0,0
0.80564,-0.604237,0,0,0
0.433337,0.00581601,0,0,0
1.12618,0.916477,1,1,1
0.982141,0.286357,1,1,1
-1.71106,0.745691,2,2,2
-2.45982,1.37516,2,2,2
0.715194,0.857627,0,1,1
-0.386168,-0.0510892,0,0,0
0.523396,0.178713,0,0,0
1.75648,1.05848,1,1,1
-1.50911,1.60926,2,2,2
1.47855,0.689225,1,1,1
1.11906,1.97189,0,1,1
2.21213,0.829485,1,1,1
-1.95297,1.73112,2,2,2
-1.8894,0.926558,2,2,2
-1.2199,1.79338,2,2,2
-2.26039,0.777819,2,2,2
-2.25516,1.80224,2,2,2
1.85541,0.793615,1,1,1
1.66378,0.498277,1,1,1
0.177505,0.118015,0,0,0
-0.974973,-0.71788,0,0,0
-0.199708,1.50955,0,2,2
2.50311,1.30247,1,1,1
-1.43251,0.966991,2,2,2
2.02081,1.68652,1,1,1
2.27689,-0.440665,0,1,1
2.17896,1.63715,1,1,1
-0.573217,1.35008,0,2,2
-1.36495,0.239005,0,2,2
1.61943,1.44757,1,1,1
-0.00160128,-1.19011,0,0,0
-1.92362,0.462395,2,2,2
2.18994,1.47761,1,1,1
1.76851,0.509823,1,1,1
1.69833,0.944374,1,1,1
0.681041,1.37019,1,1,1
1.39979,1.08645,1,1,1
-0.331411,0.08844,0,0,0
-1.98796,0.795658,2,2,2
1.0887,0.960488,1,1,1
1.6704,1.40605,1,1,1
2.1107,1.08821,1,1,1
-2.63791,0.551838,2,2,2
0.213128,-0.0956497,0,0,0
-2.19803,0.8221,2,2,2
-2.01757,1.22633,2,2,2
-2.03039,0.974649,0,2,2
-1.97916,1.17507,2,2,2
-1.85743,0.938301,2,2,2
-0.588379,0.962312,0,2,2
-1.68616,0.86189,2,2,2
1.23314,-0.275672,0,0,0
-1.70117,1.40035,2,2,2
0.502393,0.909894,0,1,1
1.21316,1.1691,1,1,1
-0.620478,0.628748,2,0,0
-1.74423,0.751006,2,2,2
0.310866,0.614354,0,0,0
-1.85088,-0.18476,2,2,2
-2.03344,1.51679,2,2,2
-0.5115,0.806046,0,0,0
2.62977,0.627435,1,1,1
0.658692,0.344718,1,0,0
-2.14918,0.961537,2,2,2
-0.511752,-0.41524,0,0,0
-2.74157,1.10521,2,2,2
0.833067,0.460181,0,1,1
3.0898,1.45386,1,1,1
2.61984,1.45347,1,1,1
-3.09393,0.30316,2,2,2
2.25902,0.839917,1,1,1
-1.39607,0.600137,2,2,2
-2.62055,0.63418,2,2,2
2.27202,0.662387,1,1,1
-2.59841,1.02032,2,2,2
-0.342835,-0.185111,0,0,0
-2.52198,1.06316,2,2,2
-1.4046,1.15291,2,2,2
-2.37011,1.08902,2,2,2
-0.330956,-0.69115,0,0,0
1.96621,0.638498,1,1,1
-1.91162,0.335899,2,2,2
1.4172,0.796025,0,1,1
0.196453,-1.12072,0,0,0
0.683805,0.24452,0,0,0
-3.05564,-0.131138,2,2,2
-1.93727,1.73668,2,2,2
2.27583,1.41042,1,1,1
-1.89857,0.445774,2,2,2
1.86247,-0.371958,0,1,1
-1.10213,1.05136,2,2,2
1.50051,0.774573,1,1,1
2.67211,2.25742,1,1,1
1.36679,1.49495,1,1,1
-0.963112,0.914157,0,2,2
-0.517026,-1.09098,0,0,0
1.94348,1.03288,1,1,1
-1.19183,2.11429,0,2,2
0.890761,0.491827,0,1,1
-2.48165,1.69773,2,2,2
2.66458,1.40775,1,1,1
-2.03789,0.98761,2,2,2
2.43679,1.53494,1,1,1
1.35944,1.659,1,1,1
1.68532,1.24307,1,1,1
-1.92611,1.03915,2,2,2
2.02814,1.03523,1,1,1
2.39906,0.802665,1,1,1
-0.932277,0.767534,2,2,2
-2.09739,1.07337,2,2,2
1.8574,0.0765133,1,1,1
-2.01044,1.86487,2,2,2
-2.5452,1.16333,2,2,2
1.53091,1.72075,1,1,1
-2.14354,1.14542,2,2,2
-1.53556,0.259365,2,2,2
-1.97613,0.572675,2,2,2
-2.83918,0.50919,2,2,2
2.32572,1.02478,1,1,1
-2.1717,0.213546,2,2,2
0.176566,0.197839,0,0,0
2.8337,1.952,1,1,1
-1.53062,0.587066,0,2,2
3.14789,1.03038,1,1,1
2.02399,-0.512766,0,1,1
2.00798,0.731608,1,1,1
0.568652,0.813704,0,1,1
-0.565426,0.365698,0,0,0
1.57191,1.06451,1,1,1
-0.547852,-1.11003,0,0,0
1.24253,0.810884,1,1,1
2.0318,0.862825,1,1,1
2.04371,1.47957,1,1,1
-1.76415,-0.781582,0,2,2
2.49996,0.754689,0,1,1
-0.65587,0.175698,0,0,0
-1.51384,-0.874139,0,0,0
1.41235,1.01549,0,1,1
-0.412106,1.45123,0,2,2
-0.303838,0.172278,0,0,0
2.13983,0.926972,1,1,1
1.45531,0.863575,0,1,1
-0.855032,-1.98725,0,0,0
-1.62332,1.23904,2,2,2
-1.42451,1.242,2,2,2
-2.38539,0.923113,2,2,2
-0.39735,-0.145706,0,0,0
2.23488,0.294462,1,1,1
-3.23168,1.70714,2,2,2
0.996807,0.635187,1,1,1
-2.44099,1.428,2,2,2
-2.63713,0.445705,2,2,2
-2.18897,1.27669,2,2,2
-2.73452,0.729217,2,2,2
0.585882,0.208491,0,0,0
1.85427,0.674119,1,1,1
1.42008,1.33294,1,1,1
-2.84339,0.760152,2,2,2
-1.4698,0.220803,2,2,2
2.07313,0.708537,1,1,1
2.20569,0.783621,1,1,1
-1.27317,1.19695,2,2,2
2.55797,0.758662,1,1,1
-1.82326,1.63113,2,2,2
2.63471,1.25255,1,1,1
1.31488,1.17581,1,1,1
-1.91811,1.23864,2,2,2
1.50199,0.797625,1,1,1
2.20656,1.32926,1,1,1
-0.412544,0.568466,0,0,0
2.50044,1.90267,1,1,1
-1.56626,0.278851,2,2,2
0.905964,-0.469167,0,0,0
-2.4489,1.14916,2,2,2
-1.96261,0.785269,2,2,2
-1.80009,1.40369,2,2,2
0.0648671,-1.73419,0,0,0
-1.6378,0.786005,2,2,2
2.28499,0.554126,1,1,1
-0.685954,-1.06687,0,0,0
1.31095,-0.896833,0,0,0
1.68677,0.486613,1,1,1
2.28128,0.753102,1,1,1
-2.62243,-0.129329,2,2,2
2.94484,1.2059,1,1,1
2.08548,1.29162,1,1,1
-0.31486,0.919832,0,0,0
-0.900831,1.43786,2,2,2
1.53148,-0.277553,0,1,1
0.256062,-0.175607,0,0,0
-2.54193,1.53676,2,2,2
1.95304,0.68261,1,1,1
0.55957,-0.398769,0,0,0
-1.36763,1.2022,2,2,2
0.534632,2.46926,0,1,1
-1.92282,0.498248,2,2,2
-1.85101,0.503705,2,2,2
-1.67371,-2.20066,0,0,0
-1.70607,1.31508,2,2,2
-1.13554,0.548749,2,2,2
-0.613389,0.756254,0,2,2
-2.64261,1.87979,2,2,2
-1.72292,0.457655,0,2,2
-0.193521,0.489082,0,0,0
-2.03054,1.70757,2,2,2
-2.08039,1.02578,0,2,2
-2.37582,1.25049,2,2,2
-1.24195,1.96294,0,2,2
0.500313,-0.191672,0,0,0
-1.90554,1.15344,2,2,2
1.19215,-0.761024,0,0,0
-1.99769,0.808482,2,2,2
-1.92877,0.835829,2,2,2
1.5368,0.57449,1,1,1
0.699714,0.265448,0,0,0
1.40816,0.820967,1,1,1
-1.4798,1.1353,2,2,2
2.30469,1.41017,1,1,1
-1.57855,1.34859,2,2,2
1.92434,-0.817489,0,1,1
-1.84217,-0.114039,2,2,2
1.23991,0.636217,1,1,1
1.86388,0.847775,1,1,1
-1.16301,0.842169,2,2,2
2.65896,1.40343,1,1,1
-0.919547,0.547334,0,2,2
0.753115,-2.40611,0,0,0
1.69974,0.00521206,0,1,1
-2.85047,1.64016,2,2,2
2.84694,1.9593,1,1,1
1.84846,1.20254,1,1,1
-0.803596,-0.851198,0,0,0
-0.711749,-0.718049,0,0,0
1.89224,0.51489,1,1,1
1.76531,1.49745,1,1,1
-0.172506,0.426854,0,0,0
-1.48353,0.757664,2,2,2
-0.295432,-0.100432,0,0,0
2.16664,-0.771027,0,1,1
-2.00027,2.44926,2,2,2
1.99995,1.28332,1,1,1
2.78057,1.17748,1,1,1
2.15355,0.907562,1,1,1
0.0321216,-0.404785,0,0,0
1.28273,1.17558,1,1,1
1.94025,0.575318,1,1,1
1.34456,1.57823,1,1,1
-1.99423,0.506545,2,2,2
-2.13246,1.06937,2,2,2
-2.52156,0.835102,2,2,2
0.633313,-0.676271,0,0,0
1.77352,1.06724,1,1,1
-2.05503,0.867655,2,2,2
2.25055,0.744792,1,1,1
-1.11857,0.161986,0,2,2
-1.80612,1.16731,2,2,2
-1.72462,1.48244,2,2,2
0.918023,-0.312676,0,0,0
1.60729,0.824932,1,1,1
1.98346,0.741392,1,1,1
-2.36298,0.918711,2,2,2
1.73632,0.953259,1,1,1
-2.29576,1.48394,2,2,2
-2.21985,0.82084,2,2,2
-0.440924,-0.474278,0,0,0
2.18169,1.25862,1,1,1
1.40635,1.54957,1,1,1
1.4842,0.237583,1,1,1
-2.41721,0.232959,2,2,2
2.79053,0.745217,1,1,1
-2.04862,0.406072,2,2,2
-0.334417,0.17727,0,0,0
-2.45959,-0.447201,0,2,2
-2.39838,1.32123,2,2,2
0.866531,1.19847,1,1,1
-2.1463,0.288095,2,2,2
-1.72279,0.725956,2,2,2
1.02231,-0.835063,0,0,0
-2.25508,1.49072,2,2,2
-2.18747,0.784845,2,2,2
-2.42366,1.10898,2,2,2
-2.22296,0.643699,2,2,2
1.05497,1.35108,1,1,1
1.55542,1.1582,0,1,1
-0.789076,2.31244,0,2,2
1.96631,0.644669,1,1,1
-2.0848,0.258742,2,2,2
-2.27606,0.819195,2,2,2
2.94295,1.67388,1,1,1
1.4276,0.804064,1,1,1
-1.49178,0.492948,2,2,2
0.222531,0.571012,0,0,0
-2.66055,0.516363,2,2,2
-1.40833,1.0829,2,2,2
-1.40883,-0.263416,0,2,2
-2.28205,0.684699,2,2,2
-2.02233,1.33229,2,2,2
-1.65618,0.376589,0,2,2
-0.0717965,-0.911332,0,0,0
-2.71463,0.990685,2,2,2
2.50767,0.73734,1,1,1
-0.68331,1.05166,0,2,2
-1.86104,1.08991,2,2,2
0.245996,1.12057,0,0,0
0.456533,-0.6793,0,0,0
2.14589,1.31964,1,1,1
-2.18964,0.635014,2,2,2
0.416028,-0.0322132,0,0,0
-1.72861,0.285026,2,2,2
-1.11892,-0.827182,0,0,0
1.87465,1.31821,1,1,1
-2.2475,1.19561,2,2,2
1.63828,0.521739,1,1,1
2.55987,0.0389391,1,1,1
2.38386,1.61476,1,1,1
-0.323929,-1.28794,0,0,0
1.24557,-0.659952,0,0,0
-2.00581,0.989096,2,2,2
-1.67182,1.88237,2,2,2
1.72759,0.338775,1,1,1
2.25255,1.09526,1,1,1
-1.81525,2.2181,2,2,2
-1.02683,-0.305899,0,0,0
-1.28474,0.450799,2,2,2
-2.24563,0.184084,2,2,2
-2.55035,1.35955,2,2,2
-0.395607,0.616079,0,0,0
-2.12938,1.26993,2,2,2
1.58732,0.6071,1,1,1
-1.27632,-0.384757,0,0,0
1.86942,-0.556534,0,1,1
-0.352644,0.457821,0,0,0
2.41242,0.464153,1,1,1
1.00305,0.256366,0,1,1
-2.24922,2.01392,2,2,2
0.365085,-0.644468,0,0,0
-1.09588,0.123876,0,2,2
-0.676723,0.222844,0,0,0
-1.88357,1.05891,2,2,2
-0.473402,2.02277,0,2,2
-0.302166,-2.01042,0,0,0
2.26358,0.906885,1,1,1
-0.0994174,-0.873509,0,0,0
-1.41976,1.24269,2,2,2
-2.17718,0.462298,2,2,2
-0.740022,-0.0477398,0,0,0
-1.86357,0.720063,2,2,2
-0.154493,0.0439692,0,0,0
-2.26292,0.873547,2,2,2
-1.88906,0.623637,2,2,2
-0.763369,-0.766884,0,0,0
1.06583,0.85722,1,1,1
1.29164,1.29008,1,1,1
1.49948,0.588011,0,1,1
0.0923726,-0.0974331,0,0,0
-2.01642,0.722252,2,2,2
-2.42092,0.209967,2,2,2
0.757158,0.35138,0,0,0
0.394313,0.562856,0,0,0
2.50532,1.54418,1,1,1
1.44418,0.336831,0,1,1
-0.305332,0.257218,0,0,0
-1.32135,1.2886,2,2,2
-1.72625,1.10723,2,2,2
1.78061,1.32336,1,1,1
2.86638,0.732277,1,1,1
1.33311,0.653837,1,1,1
-2.08269,1.18228,2,2,2
0.929904,-0.324703,0,0,0
-2.27527,1.48311,2,2,2
-2.33534,-0.0445971,2,2,2
1.58785,0.224645,1,1,1
-1.60039,0.14021,2,2,2
-2.36187,0.716477,2,2,2
-1.49455,0.865117,2,2,2
1.86242,0.976862,1,1,1
-1.35299,-0.448976,0,0,0
2.04633,1.30783,1,1,1
1.70393,0.189244,1,1,1
2.08643,0.889907,1,1,1
-1.22626,0.958268,2,2,2
2.12292,0.688477,1,1,1
2.0312,0.537161,1,1,1
2.90809,1.42248,1,1,1
1.10854,-1.43858,0,0,0
-1.92218,1.99762,2,2,2
-0.942121,-0.771059,0,0,0
-1.4087,0.82828,2,2,2
2.48015,1.16797,1,1,1
2.20419,0.979019,1,1,1
1.60084,1.92286,1,1,1
-0.746694,0.82513,0,2,2
-1.96553,1.01121,2,2,2
1.23832,0.61767,0,1,1
-2.10709,0.949802,2,2,2
-1.73432,0.299273,2,2,2
2.76256,0.987276,1,1,1
-1.24617,-0.687747,0,0,0
-1.74884,1.4701,2,2,2
-2.50234,0.79091,2,2,2
-1.36188,0.837815,2,2,2
-0.917738,1.45048,2,2,2
2.56551,1.16847,1,1,1
1.21626,0.765374,1,1,1
1.52264,-0.0654425,0,1,1
-1.36825,0.190161,2,2,2
-2.25615,1.51452,2,2,2
-2.29777,0.98165,2,2,2
-2.08657,1.11234,2,2,2
1.48665,0.564007,1,1,1
-2.68936,0.939308,2,2,2
2.13016,0.123652,1,1,1
-0.749514,-0.952473,0,0,0
1.10432,0.0889131,0,1,1
1.74534,1.77139,1,1,1
0.83847,0.951541,0,1,1
-1.73142,1.31956,2,2,2
-1.54381,1.11418,2,2,2
-0.52809,0.908436,2,2,2
0.929538,0.794392,0,1,1
0.564166,0.489489,0,0,0
-0.317662,-1.86033,0,0,0
-1.40757,1.77462,2,2,2
0.972141,1.97927,0,1,1
-2.38522,1.20006,2,2,2
2.11577,0.365343,1,1,1
-0.2586,0.0982196,0,0,0
2.79268,1.8834,1,1,1
0.427501,0.468595,0,0,0
-1.58925,1.0485,2,2,2
1.95755,1.59738,1,1,1
-0.380003,1.15328,0,2,2
-2.27297,1.06042,2,2,2
-1.31733,0.851095,2,2,2
2.3288,1.16566,1,1,1
-2.61872,0.100406,2,2,2
2.49956,0.489596,1,1,1
-2.93801,0.605555,2,2,2
-1.36418,1.67764,2,2,2
-0.491952,-0.280432,0,0,0
-0.845206,0.100797,0,0,0
1.64396,1.28856,1,1,1
-1.58148,0.133143,0,2,2
1.40074,1.35529,1,1,1
1.6475,-0.326022,1,1,1
-2.0842,1.28049,2,2,2
-1.78299,0.872796,2,2,2
1.6236,1.36756,1,1,1
-0.689715,1.05752,0,2,2
0.307067,-0.511868,0,0,0
1.90796,0.631349,1,1,1
1.48412,1.58844,0,1,1
0.201523,-0.32988,0,0,0
0.95658,1.32046,1,1,1
-1.74211,0.885449,2,2,2
1.77682,0.922504,1,1,1
2.07115,1.08423,1,1,1
-1.9416,0.625632,2,2,2
1.02073,0.971818,0,1,1
0.88893,-0.522893,0,0,0
0.138786,-0.554524,0,0,0
-1.33102,0.811964,2,2,2
-1.3132,0.995258,2,2,2
2.25308,1.20616,1,1,1
-2.62377,0.401324,2,2,2
-1.08782,0.273821,0,2,2
0.204329,0.973463,0,0,0
-1.34703,1.3851,2,2,2
1.05451,-3.0126,0,0,0
2.40888,2.06606,1,1,1
1.86712,0.81756,1,1,1
-1.35272,1.98953,2,2,2
-1.43892,-0.191209,0,2,2
-0.530572,0.482744,0,0,0
-2.26298,2.13246,2,2,2
-2.10637,1.19344,2,2,2
2.52194,1.30607,1,1,1
-1.36796,1.82839,2,2,2
-1.98252,1.48724,2,2,2
1.77749,1.78186,1,1,1
1.93467,0.356983,1,1,1
-1.71543,1.19244,2,2,2
-1.93711,0.974318,2,2,2
1.90894,1.73486,1,1,1
-1.26438,0.63974,2,2,2
-1.75083,0.885121,2,2,2
-1.80349,0.912349,2,2,2
1.53408,1.85001,1,1,1
-0.446183,0.353888,0,0,0
-2.31418,1.16376,0,2,2
-1.31927,-0.123038,0,2,2
-2.60381,1.60405,2,2,2
-0.0663617,-0.430296,0,0,0
-1.09415,-2.17265,0,0,0
1.14137,0.956667,1,1,1
1.84302,1.10191,1,1,1
2.30628,0.208701,1,1,1
0.906553,0.362537,0,1,1
1.85909,1.14086,1,1,1
1.90116,1.73735,1,1,1
2.16049,0.769599,1,1,1
0.13208,-0.440579,0,0,0
-1.69165,1.30179,2,2,2
-2.33348,1.01478,2,2,2
-0.437272,2.07935,0,2,2
-2.11804,1.0029,2,2,2
3.23844,1.45333,1,1,1
-3.33499,1.81345,2,2,2
-2.58643,1.49402,2,2,2
-0.977061,-1.20697,0,0,0
1.26651,-0.990352,0,0,0
2.06902,1.53914,1,1,1
2.37955,-0.0971333,1,1,1
1.64599,1.35524,1,1,1
-2.31379,1.84123,2,2,2
-1.93014,1.07912,2,2,2
0.223378,-0.601305,0,0,0
